73.09999999999999,-76.23999999999999
72.94,-75.65000000000001
72.76000000000001,-75.06
72.56999999999999,-74.48
72.38,-73.89
72.22,-73.3
72.04000000000001,-72.72
71.88,-72.13
71.69,-71.54000000000001
71.51000000000001,-70.95999999999999
71.34999999999999,-70.37
71.17,-69.79000000000001
71.01000000000001,-69.2
70.81999999999999,-68.61
70.64,-68.03
70.48,-67.44
70.29000000000001,-66.84999999999999
70.11,-66.27
69.95,-65.68000000000001
69.76000000000001,-65.09
69.56999999999999,-64.51000000000001
69.41,-63.92
69.23,-63.33
69.06,-62.75
68.87,-62.16
68.68000000000001,-61.58
68.52,-60.99
68.33,-60.4
68.15000000000001,-59.82
67.98,-59.23
67.79000000000001,-58.64
67.63,-58.06
67.43000000000001,-57.47
67.27,-56.88
67.06999999999999,-56.3
66.88,-55.71
66.70999999999999,-55.12
66.53,-54.54
66.34,-53.95
66.19,-53.37
66.0,-52.78
65.84,-52.19
65.65000000000001,-51.61
65.47,-51.02
65.31,-50.43
65.13,-49.85
64.98,-49.26
64.78,-48.67
64.59,-48.09
64.43000000000001,-47.5
64.23999999999999,-46.91
64.09,-46.33
63.9,-45.74
63.72,-45.16
63.57,-44.57
63.38,-43.98
63.2,-43.4
63.05,-42.81
63.1,-42.22
63.5,-41.64
_
